PurchaseOrderLineID,PurchaseOrderID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,LastEditedBy,LastEditedWhen
728,175,125,7,"The Gu red shirt XML tag t-shirt |Black| 4XL","7","6",96,"00:00.0","TRUE","5","00:00.0"
863,211,94,312,"The Gu red shirt XML tag t-shirt |Black| 4XL","312","6",96,"00:00.0","TRUE","5","00:00.0"
965,238,42,360,"The Gu red shirt XML tag t-shirt |Black| 4XL","360","6",96,"00:00.0","TRUE","5","00:00.0"
981,242,27,361,"The Gu red shirt XML tag t-shirt |Black| 4XL","361","6",96,"00:00.0","TRUE","5","00:00.0"
1215,305,197,430,"The Gu red shirt XML tag t-shirt |Black| 4XL","430","6",96,"00:00.0","TRUE","5","00:00.0"
1484,377,177,553,"The Gu red shirt XML tag t-shirt |Black| 4XL","553","6",96,"00:00.0","TRUE","5","00:00.0"
1931,496,117,834,"The Gu red shirt XML tag t-shirt |Black| 4XL","834","6",96,"00:00.0","TRUE","5","00:00.0"
2115,544,164,968,"The Gu red shirt XML tag t-shirt |Black| 4XL","968","6",96,"00:00.0","TRUE","5","00:00.0"
2213,570,79,1003,"The Gu red shirt XML tag t-shirt |Black| 4XL","1003","6",96,"00:00.0","TRUE","5","00:00.0"
2296,593,96,1048,"The Gu red shirt XML tag t-shirt |Black| 4XL","1048","6",96,"00:00.0","TRUE","5","00:00.0"
2379,615,205,1069,"The Gu red shirt XML tag t-shirt |Black| 4XL","1069","6",96,"00:00.0","TRUE","5","00:00.0"
2647,686,111,1179,"The Gu red shirt XML tag t-shirt |Black| 4XL","1179","6",96,"00:00.0","TRUE","5","00:00.0"
2784,723,220,1236,"The Gu red shirt XML tag t-shirt |Black| 4XL","1236","6",96,"00:00.0","TRUE","5","00:00.0"
2826,735,91,1241,"The Gu red shirt XML tag t-shirt |Black| 4XL","1241","6",96,"00:00.0","TRUE","5","00:00.0"
3015,787,20,1353,"The Gu red shirt XML tag t-shirt |Black| 4XL","1353","6",96,"00:00.0","TRUE","5","00:00.0"
3023,789,201,1351,"The Gu red shirt XML tag t-shirt |Black| 4XL","1351","6",96,"00:00.0","TRUE","5","00:00.0"
3031,791,213,1351,"The Gu red shirt XML tag t-shirt |Black| 4XL","1351","6",96,"00:00.0","TRUE","5","00:00.0"
3699,952,119,1628,"The Gu red shirt XML tag t-shirt |Black| 4XL","1628","6",96,"00:00.0","TRUE","5","00:00.0"
3957,1014,90,1677,"The Gu red shirt XML tag t-shirt |Black| 4XL","1677","6",96,"00:00.0","TRUE","5","00:00.0"
3993,1022,41,1671,"The Gu red shirt XML tag t-shirt |Black| 4XL","1671","6",96,"00:00.0","TRUE","5","00:00.0"
3998,1024,190,23,"The Gu red shirt XML tag t-shirt |Black| 4XL","23","6",96,"00:00.0","TRUE","5","00:00.0"
4006,1026,226,1706,"The Gu red shirt XML tag t-shirt |Black| 4XL","1706","6",96,"00:00.0","TRUE","5","00:00.0"
4070,1041,133,1710,"The Gu red shirt XML tag t-shirt |Black| 4XL","1710","6",96,"00:00.0","TRUE","5","00:00.0"
4222,1077,36,1784,"The Gu red shirt XML tag t-shirt |Black| 4XL","1784","6",96,"00:00.0","TRUE","5","00:00.0"
4269,1089,157,1794,"The Gu red shirt XML tag t-shirt |Black| 4XL","1794","6",96,"00:00.0","TRUE","5","00:00.0"
4310,1099,70,1826,"The Gu red shirt XML tag t-shirt |Black| 4XL","1826","6",96,"00:00.0","TRUE","5","00:00.0"
4420,1125,60,1851,"The Gu red shirt XML tag t-shirt |Black| 4XL","1851","6",96,"00:00.0","TRUE","5","00:00.0"
4503,1145,137,1886,"The Gu red shirt XML tag t-shirt |Black| 4XL","1886","6",96,"00:00.0","TRUE","5","00:00.0"
4699,1192,122,1955,"The Gu red shirt XML tag t-shirt |Black| 4XL","1955","6",96,"00:00.0","TRUE","5","00:00.0"
5071,1280,106,2127,"The Gu red shirt XML tag t-shirt |Black| 4XL","2127","6",96,"00:00.0","TRUE","5","00:00.0"
5078,1282,32,3,"The Gu red shirt XML tag t-shirt |Black| 4XL","3","6",96,"00:00.0","TRUE","5","00:00.0"
5331,1343,114,2222,"The Gu red shirt XML tag t-shirt |Black| 4XL","2222","6",96,"00:00.0","TRUE","5","00:00.0"
5872,1472,92,2520,"The Gu red shirt XML tag t-shirt |Black| 4XL","2520","6",96,"00:00.0","TRUE","5","00:00.0"
5881,1474,19,2524,"The Gu red shirt XML tag t-shirt |Black| 4XL","2524","6",96,"00:00.0","TRUE","5","00:00.0"
5955,1492,27,2576,"The Gu red shirt XML tag t-shirt |Black| 4XL","2576","6",96,"00:00.0","TRUE","5","00:00.0"
6264,1567,117,2729,"The Gu red shirt XML tag t-shirt |Black| 4XL","2729","6",96,"00:00.0","TRUE","5","00:00.0"
6529,1630,207,2810,"The Gu red shirt XML tag t-shirt |Black| 4XL","2810","6",96,"00:00.0","TRUE","5","00:00.0"
6538,1632,158,2835,"The Gu red shirt XML tag t-shirt |Black| 4XL","2835","6",96,"00:00.0","TRUE","5","00:00.0"
6800,1696,149,2992,"The Gu red shirt XML tag t-shirt |Black| 4XL","2992","6",96,"00:00.0","TRUE","5","00:00.0"
7014,1748,96,3079,"The Gu red shirt XML tag t-shirt |Black| 4XL","3079","6",96,"00:00.0","TRUE","5","00:00.0"
7079,1764,207,3108,"The Gu red shirt XML tag t-shirt |Black| 4XL","3108","6",96,"00:00.0","TRUE","5","00:00.0"
7147,1780,3,3165,"The Gu red shirt XML tag t-shirt |Black| 4XL","3165","6",96,"00:00.0","TRUE","5","00:00.0"
7446,1853,177,3307,"The Gu red shirt XML tag t-shirt |Black| 4XL","3307","6",96,"00:00.0","TRUE","5","00:00.0"
7796,1937,112,3442,"The Gu red shirt XML tag t-shirt |Black| 4XL","3442","6",96,"00:00.0","TRUE","5","00:00.0"
8248,2045,157,3673,"The Gu red shirt XML tag t-shirt |Black| 4XL","3673","6",96,"00:00.0","TRUE","5","00:00.0"
8286,2054,110,3695,"The Gu red shirt XML tag t-shirt |Black| 4XL","3695","6",96,"00:00.0","TRUE","5","00:00.0"
8470,2099,40,3777,"The Gu red shirt XML tag t-shirt |Black| 4XL","3777","6",96,"00:00.0","TRUE","5","00:00.0"
9135,2259,126,4011,"The Gu red shirt XML tag t-shirt |Black| 4XL","4011","6",96,"00:00.0","TRUE","5","00:00.0"
9488,2343,48,4121,"The Gu red shirt XML tag t-shirt |Black| 4XL","4121","6",96,"00:00.0","TRUE","5","00:00.0"
10137,2499,56,4328,"The Gu red shirt XML tag t-shirt |Black| 4XL","4328","6",96,"00:00.0","TRUE","5","00:00.0"
10146,2501,202,4350,"The Gu red shirt XML tag t-shirt |Black| 4XL","4350","6",96,"00:00.0","TRUE","5","00:00.0"
10415,2567,157,4464,"The Gu red shirt XML tag t-shirt |Black| 4XL","4464","6",96,"00:00.0","TRUE","5","00:00.0"
10552,2600,94,4498,"The Gu red shirt XML tag t-shirt |Black| 4XL","4498","6",96,"00:00.0","TRUE","5","00:00.0"
10674,2628,216,4606,"The Gu red shirt XML tag t-shirt |Black| 4XL","4606","6",96,"00:00.0","TRUE","5","00:00.0"
10760,2649,112,4651,"The Gu red shirt XML tag t-shirt |Black| 4XL","4651","6",96,"00:00.0","TRUE","5","00:00.0"
10904,2684,203,4716,"The Gu red shirt XML tag t-shirt |Black| 4XL","4716","6",96,"00:00.0","TRUE","5","00:00.0"
11919,2929,142,5204,"The Gu red shirt XML tag t-shirt |Black| 4XL","5204","6",96,"00:00.0","TRUE","5","00:00.0"
11977,2943,16,5244,"The Gu red shirt XML tag t-shirt |Black| 4XL","5244","6",96,"00:00.0","TRUE","5","00:00.0"
12008,2951,147,5261,"The Gu red shirt XML tag t-shirt |Black| 4XL","5261","6",96,"00:00.0","TRUE","5","00:00.0"
12267,3013,52,5395,"The Gu red shirt XML tag t-shirt |Black| 4XL","5395","6",96,"00:00.0","TRUE","5","00:00.0"
12411,3047,27,5462,"The Gu red shirt XML tag t-shirt |Black| 4XL","5462","6",96,"00:00.0","TRUE","5","00:00.0"
12613,3095,95,5561,"The Gu red shirt XML tag t-shirt |Black| 4XL","5561","6",96,"00:00.0","TRUE","5","00:00.0"
12727,3123,3,5596,"The Gu red shirt XML tag t-shirt |Black| 4XL","5596","6",96,"00:00.0","TRUE","5","00:00.0"
12768,3133,104,5604,"The Gu red shirt XML tag t-shirt |Black| 4XL","5604","6",96,"00:00.0","TRUE","5","00:00.0"
12791,3139,191,5604,"The Gu red shirt XML tag t-shirt |Black| 4XL","5604","6",96,"00:00.0","TRUE","5","00:00.0"
12818,3145,195,5616,"The Gu red shirt XML tag t-shirt |Black| 4XL","5616","6",96,"00:00.0","TRUE","5","00:00.0"
13196,3233,79,5804,"The Gu red shirt XML tag t-shirt |Black| 4XL","5804","6",96,"00:00.0","TRUE","5","00:00.0"
13333,3266,21,5856,"The Gu red shirt XML tag t-shirt |Black| 4XL","5856","6",96,"00:00.0","TRUE","5","00:00.0"
13616,3333,148,5994,"The Gu red shirt XML tag t-shirt |Black| 4XL","5994","6",96,"00:00.0","TRUE","5","00:00.0"
13623,3335,99,4,"The Gu red shirt XML tag t-shirt |Black| 4XL","4","6",96,"00:00.0","TRUE","5","00:00.0"
13736,3361,16,6075,"The Gu red shirt XML tag t-shirt |Black| 4XL","6075","6",96,"00:00.0","TRUE","5","00:00.0"
13946,3411,207,6212,"The Gu red shirt XML tag t-shirt |Black| 4XL","6212","6",96,"00:00.0","TRUE","5","00:00.0"
14051,3437,126,6228,"The Gu red shirt XML tag t-shirt |Black| 4XL","6228","6",96,"00:00.0","TRUE","5","00:00.0"
14059,3439,155,9,"The Gu red shirt XML tag t-shirt |Black| 4XL","9","6",96,"00:00.0","TRUE","5","00:00.0"
14227,3479,122,6341,"The Gu red shirt XML tag t-shirt |Black| 4XL","6341","6",96,"00:00.0","TRUE","5","00:00.0"
14409,3524,77,6414,"The Gu red shirt XML tag t-shirt |Black| 4XL","6414","6",96,"00:00.0","TRUE","5","00:00.0"
14468,3538,207,6458,"The Gu red shirt XML tag t-shirt |Black| 4XL","6458","6",96,"00:00.0","TRUE","5","00:00.0"
14612,3574,20,6505,"The Gu red shirt XML tag t-shirt |Black| 4XL","6505","6",96,"00:00.0","TRUE","5","00:00.0"
14679,3590,212,6517,"The Gu red shirt XML tag t-shirt |Black| 4XL","6517","6",96,"00:00.0","TRUE","5","00:00.0"
14814,3622,146,6589,"The Gu red shirt XML tag t-shirt |Black| 4XL","6589","6",96,"00:00.0","TRUE","5","00:00.0"
14834,3628,22,6589,"The Gu red shirt XML tag t-shirt |Black| 4XL","6589","6",96,"00:00.0","TRUE","5","00:00.0"
15486,3783,159,6885,"The Gu red shirt XML tag t-shirt |Black| 4XL","6885","6",96,"00:00.0","TRUE","5","00:00.0"
15535,3795,104,6892,"The Gu red shirt XML tag t-shirt |Black| 4XL","6892","6",96,"00:00.0","TRUE","5","00:00.0"
15592,3808,226,6905,"The Gu red shirt XML tag t-shirt |Black| 4XL","6905","6",96,"00:00.0","TRUE","5","00:00.0"
15650,3822,206,6946,"The Gu red shirt XML tag t-shirt |Black| 4XL","6946","6",96,"00:00.0","TRUE","5","00:00.0"
15689,3831,158,6977,"The Gu red shirt XML tag t-shirt |Black| 4XL","6977","6",96,"00:00.0","TRUE","5","00:00.0"
15923,3888,24,7050,"The Gu red shirt XML tag t-shirt |Black| 4XL","7050","6",96,"00:00.0","TRUE","5","00:00.0"
263,51,125,6,"The Gu red shirt XML tag t-shirt |Black| 4XL","6","6",96,"00:00.0","TRUE","12","00:00.0"
323,68,87,56,"The Gu red shirt XML tag t-shirt |Black| 4XL","56","6",96,"00:00.0","TRUE","12","00:00.0"
390,81,130,114,"The Gu red shirt XML tag t-shirt |Black| 4XL","114","6",96,"00:00.0","TRUE","12","00:00.0"
467,104,18,98,"The Gu red shirt XML tag t-shirt |Black| 4XL","98","6",96,"00:00.0","TRUE","12","00:00.0"
742,178,6,236,"The Gu red shirt XML tag t-shirt |Black| 4XL","236","6",96,"00:00.0","TRUE","12","00:00.0"
957,236,41,356,"The Gu red shirt XML tag t-shirt |Black| 4XL","356","6",96,"00:00.0","TRUE","12","00:00.0"
1090,271,82,393,"The Gu red shirt XML tag t-shirt |Black| 4XL","393","6",96,"00:00.0","TRUE","12","00:00.0"
1178,295,123,409,"The Gu red shirt XML tag t-shirt |Black| 4XL","409","6",96,"00:00.0","TRUE","12","00:00.0"
1223,307,96,435,"The Gu red shirt XML tag t-shirt |Black| 4XL","435","6",96,"00:00.0","TRUE","12","00:00.0"
1725,441,96,754,"The Gu red shirt XML tag t-shirt |Black| 4XL","754","6",96,"00:00.0","TRUE","12","00:00.0"
1828,469,88,776,"The Gu red shirt XML tag t-shirt |Black| 4XL","776","6",96,"00:00.0","TRUE","12","00:00.0"
1939,498,39,844,"The Gu red shirt XML tag t-shirt |Black| 4XL","844","6",96,"00:00.0","TRUE","12","00:00.0"
1946,500,26,16,"The Gu red shirt XML tag t-shirt |Black| 4XL","16","6",96,"00:00.0","TRUE","12","00:00.0"
2237,576,80,1014,"The Gu red shirt XML tag t-shirt |Black| 4XL","1014","6",96,"00:00.0","TRUE","12","00:00.0"
2639,684,26,1171,"The Gu red shirt XML tag t-shirt |Black| 4XL","1171","6",96,"00:00.0","TRUE","12","00:00.0"
2802,729,37,1239,"The Gu red shirt XML tag t-shirt |Black| 4XL","1239","6",96,"00:00.0","TRUE","12","00:00.0"
2895,754,41,1292,"The Gu red shirt XML tag t-shirt |Black| 4XL","1292","6",96,"00:00.0","TRUE","12","00:00.0"
2982,778,78,1328,"The Gu red shirt XML tag t-shirt |Black| 4XL","1328","6",96,"00:00.0","TRUE","12","00:00.0"
2998,782,216,1338,"The Gu red shirt XML tag t-shirt |Black| 4XL","1338","6",96,"00:00.0","TRUE","12","00:00.0"
3198,835,5,1413,"The Gu red shirt XML tag t-shirt |Black| 4XL","1413","6",96,"00:00.0","TRUE","12","00:00.0"
3550,918,111,1571,"The Gu red shirt XML tag t-shirt |Black| 4XL","1571","6",96,"00:00.0","TRUE","12","00:00.0"
3708,954,62,1640,"The Gu red shirt XML tag t-shirt |Black| 4XL","1640","6",96,"00:00.0","TRUE","12","00:00.0"
4163,1063,200,1760,"The Gu red shirt XML tag t-shirt |Black| 4XL","1760","6",96,"00:00.0","TRUE","12","00:00.0"
4587,1165,134,1917,"The Gu red shirt XML tag t-shirt |Black| 4XL","1917","6",96,"00:00.0","TRUE","12","00:00.0"
4593,1167,219,10,"The Gu red shirt XML tag t-shirt |Black| 4XL","10","6",96,"00:00.0","TRUE","12","00:00.0"
4666,1184,150,1946,"The Gu red shirt XML tag t-shirt |Black| 4XL","1946","6",96,"00:00.0","TRUE","12","00:00.0"
5317,1339,47,2212,"The Gu red shirt XML tag t-shirt |Black| 4XL","2212","6",96,"00:00.0","TRUE","12","00:00.0"
5389,1357,208,2259,"The Gu red shirt XML tag t-shirt |Black| 4XL","2259","6",96,"00:00.0","TRUE","12","00:00.0"
5687,1428,203,2403,"The Gu red shirt XML tag t-shirt |Black| 4XL","2403","6",96,"00:00.0","TRUE","12","00:00.0"
5967,1496,136,2579,"The Gu red shirt XML tag t-shirt |Black| 4XL","2579","6",96,"00:00.0","TRUE","12","00:00.0"
6003,1504,5,2589,"The Gu red shirt XML tag t-shirt |Black| 4XL","2589","6",96,"00:00.0","TRUE","12","00:00.0"
6086,1524,107,2643,"The Gu red shirt XML tag t-shirt |Black| 4XL","2643","6",96,"00:00.0","TRUE","12","00:00.0"
6108,1530,125,2637,"The Gu red shirt XML tag t-shirt |Black| 4XL","2637","6",96,"00:00.0","TRUE","12","00:00.0"
6468,1616,19,2808,"The Gu red shirt XML tag t-shirt |Black| 4XL","2808","6",96,"00:00.0","TRUE","12","00:00.0"
6722,1676,141,2938,"The Gu red shirt XML tag t-shirt |Black| 4XL","2938","6",96,"00:00.0","TRUE","12","00:00.0"
6908,1722,193,3043,"The Gu red shirt XML tag t-shirt |Black| 4XL","3043","6",96,"00:00.0","TRUE","12","00:00.0"
7005,1746,113,3081,"The Gu red shirt XML tag t-shirt |Black| 4XL","3081","6",96,"00:00.0","TRUE","12","00:00.0"
7051,1757,174,3096,"The Gu red shirt XML tag t-shirt |Black| 4XL","3096","6",96,"00:00.0","TRUE","12","00:00.0"
7060,1759,172,3094,"The Gu red shirt XML tag t-shirt |Black| 4XL","3094","6",96,"00:00.0","TRUE","12","00:00.0"
7115,1772,181,3138,"The Gu red shirt XML tag t-shirt |Black| 4XL","3138","6",96,"00:00.0","TRUE","12","00:00.0"
7121,1774,148,8,"The Gu red shirt XML tag t-shirt |Black| 4XL","8","6",96,"00:00.0","TRUE","12","00:00.0"
7197,1792,7,3191,"The Gu red shirt XML tag t-shirt |Black| 4XL","3191","6",96,"00:00.0","TRUE","12","00:00.0"
7388,1840,64,3305,"The Gu red shirt XML tag t-shirt |Black| 4XL","3305","6",96,"00:00.0","TRUE","12","00:00.0"
7513,1869,207,3325,"The Gu red shirt XML tag t-shirt |Black| 4XL","3325","6",96,"00:00.0","TRUE","12","00:00.0"
8507,2108,22,3782,"The Gu red shirt XML tag t-shirt |Black| 4XL","3782","6",96,"00:00.0","TRUE","12","00:00.0"
8516,2110,119,3793,"The Gu red shirt XML tag t-shirt |Black| 4XL","3793","6",96,"00:00.0","TRUE","12","00:00.0"
8525,2112,160,3797,"The Gu red shirt XML tag t-shirt |Black| 4XL","3797","6",96,"00:00.0","TRUE","12","00:00.0"
8665,2145,112,3862,"The Gu red shirt XML tag t-shirt |Black| 4XL","3862","6",96,"00:00.0","TRUE","12","00:00.0"
8783,2174,192,3885,"The Gu red shirt XML tag t-shirt |Black| 4XL","3885","6",96,"00:00.0","TRUE","12","00:00.0"
8967,2217,187,3963,"The Gu red shirt XML tag t-shirt |Black| 4XL","3963","6",96,"00:00.0","TRUE","12","00:00.0"
9006,2227,58,3961,"The Gu red shirt XML tag t-shirt |Black| 4XL","3961","6",96,"00:00.0","TRUE","12","00:00.0"
9706,2395,183,4183,"The Gu red shirt XML tag t-shirt |Black| 4XL","4183","6",96,"00:00.0","TRUE","12","00:00.0"
9712,2397,4,3,"The Gu red shirt XML tag t-shirt |Black| 4XL","3","6",96,"00:00.0","TRUE","12","00:00.0"
9754,2406,129,4212,"The Gu red shirt XML tag t-shirt |Black| 4XL","4212","6",96,"00:00.0","TRUE","12","00:00.0"
9761,2408,47,3,"The Gu red shirt XML tag t-shirt |Black| 4XL","3","6",96,"00:00.0","TRUE","12","00:00.0"
10324,2545,221,4423,"The Gu red shirt XML tag t-shirt |Black| 4XL","4423","6",96,"00:00.0","TRUE","12","00:00.0"
10456,2577,55,4468,"The Gu red shirt XML tag t-shirt |Black| 4XL","4468","6",96,"00:00.0","TRUE","12","00:00.0"
10532,2595,191,4496,"The Gu red shirt XML tag t-shirt |Black| 4XL","4496","6",96,"00:00.0","TRUE","12","00:00.0"
10790,2657,156,4672,"The Gu red shirt XML tag t-shirt |Black| 4XL","4672","6",96,"00:00.0","TRUE","12","00:00.0"
10886,2680,192,4712,"The Gu red shirt XML tag t-shirt |Black| 4XL","4712","6",96,"00:00.0","TRUE","12","00:00.0"
10953,2696,123,4714,"The Gu red shirt XML tag t-shirt |Black| 4XL","4714","6",96,"00:00.0","TRUE","12","00:00.0"
11188,2754,119,4826,"The Gu red shirt XML tag t-shirt |Black| 4XL","4826","6",96,"00:00.0","TRUE","12","00:00.0"
11215,2760,9,4826,"The Gu red shirt XML tag t-shirt |Black| 4XL","4826","6",96,"00:00.0","TRUE","12","00:00.0"
11221,2762,100,7,"The Gu red shirt XML tag t-shirt |Black| 4XL","7","6",96,"00:00.0","TRUE","12","00:00.0"
11379,2800,168,4893,"The Gu red shirt XML tag t-shirt |Black| 4XL","4893","6",96,"00:00.0","TRUE","12","00:00.0"
11397,2804,2,4889,"The Gu red shirt XML tag t-shirt |Black| 4XL","4889","6",96,"00:00.0","TRUE","12","00:00.0"
11890,2921,58,5183,"The Gu red shirt XML tag t-shirt |Black| 4XL","5183","6",96,"00:00.0","TRUE","12","00:00.0"
12065,2965,55,5267,"The Gu red shirt XML tag t-shirt |Black| 4XL","5267","6",96,"00:00.0","TRUE","12","00:00.0"
12393,3043,41,5465,"The Gu red shirt XML tag t-shirt |Black| 4XL","5465","6",96,"00:00.0","TRUE","12","00:00.0"
12536,3076,93,5510,"The Gu red shirt XML tag t-shirt |Black| 4XL","5510","6",96,"00:00.0","TRUE","12","00:00.0"
12809,3143,118,5609,"The Gu red shirt XML tag t-shirt |Black| 4XL","5609","6",96,"00:00.0","TRUE","12","00:00.0"
12900,3164,208,5675,"The Gu red shirt XML tag t-shirt |Black| 4XL","5675","6",96,"00:00.0","TRUE","12","00:00.0"
12950,3175,37,5694,"The Gu red shirt XML tag t-shirt |Black| 4XL","5694","6",96,"00:00.0","TRUE","12","00:00.0"
13008,3189,128,5711,"The Gu red shirt XML tag t-shirt |Black| 4XL","5711","6",96,"00:00.0","TRUE","12","00:00.0"
13304,3259,123,5838,"The Gu red shirt XML tag t-shirt |Black| 4XL","5838","6",96,"00:00.0","TRUE","12","00:00.0"
13411,3284,49,5880,"The Gu red shirt XML tag t-shirt |Black| 4XL","5880","6",96,"00:00.0","TRUE","12","00:00.0"
13763,3367,175,6095,"The Gu red shirt XML tag t-shirt |Black| 4XL","6095","6",96,"00:00.0","TRUE","12","00:00.0"
13769,3369,158,3,"The Gu red shirt XML tag t-shirt |Black| 4XL","3","6",96,"00:00.0","TRUE","12","00:00.0"
13891,3398,112,6187,"The Gu red shirt XML tag t-shirt |Black| 4XL","6187","6",96,"00:00.0","TRUE","12","00:00.0"
14015,3429,78,6216,"The Gu red shirt XML tag t-shirt |Black| 4XL","6216","6",96,"00:00.0","TRUE","12","00:00.0"
14122,3453,29,6277,"The Gu red shirt XML tag t-shirt |Black| 4XL","6277","6",96,"00:00.0","TRUE","12","00:00.0"
14236,3481,53,6343,"The Gu red shirt XML tag t-shirt |Black| 4XL","6343","6",96,"00:00.0","TRUE","12","00:00.0"
14265,3489,93,6349,"The Gu red shirt XML tag t-shirt |Black| 4XL","6349","6",96,"00:00.0","TRUE","12","00:00.0"
14765,3610,124,6581,"The Gu red shirt XML tag t-shirt |Black| 4XL","6581","6",96,"00:00.0","TRUE","12","00:00.0"
14949,3655,189,6659,"The Gu red shirt XML tag t-shirt |Black| 4XL","6659","6",96,"00:00.0","TRUE","12","00:00.0"
14989,3664,224,6672,"The Gu red shirt XML tag t-shirt |Black| 4XL","6672","6",96,"00:00.0","TRUE","12","00:00.0"
15146,3702,90,6745,"The Gu red shirt XML tag t-shirt |Black| 4XL","6745","6",96,"00:00.0","TRUE","12","00:00.0"
15236,3723,110,6783,"The Gu red shirt XML tag t-shirt |Black| 4XL","6783","6",96,"00:00.0","TRUE","12","00:00.0"
15284,3735,16,6827,"The Gu red shirt XML tag t-shirt |Black| 4XL","6827","6",96,"00:00.0","TRUE","12","00:00.0"
15435,3771,150,6856,"The Gu red shirt XML tag t-shirt |Black| 4XL","6856","6",96,"00:00.0","TRUE","12","00:00.0"
15993,3904,113,7097,"The Gu red shirt XML tag t-shirt |Black| 4XL","7097","6",96,"00:00.0","TRUE","12","00:00.0"
493,111,31,103,"The Gu red shirt XML tag t-shirt |Black| 4XL","103","6",96,"00:00.0","TRUE","13","00:00.0"
543,126,217,132,"The Gu red shirt XML tag t-shirt |Black| 4XL","132","6",96,"00:00.0","TRUE","13","00:00.0"
570,133,218,153,"The Gu red shirt XML tag t-shirt |Black| 4XL","153","6",96,"00:00.0","TRUE","13","00:00.0"
627,148,72,173,"The Gu red shirt XML tag t-shirt |Black| 4XL","173","6",96,"00:00.0","TRUE","13","00:00.0"
698,167,11,192,"The Gu red shirt XML tag t-shirt |Black| 4XL","192","6",96,"00:00.0","TRUE","13","00:00.0"
1034,257,57,381,"The Gu red shirt XML tag t-shirt |Black| 4XL","381","6",96,"00:00.0","TRUE","13","00:00.0"
1052,261,148,384,"The Gu red shirt XML tag t-shirt |Black| 4XL","384","6",96,"00:00.0","TRUE","13","00:00.0"
1061,263,21,384,"The Gu red shirt XML tag t-shirt |Black| 4XL","384","6",96,"00:00.0","TRUE","13","00:00.0"
1231,309,99,443,"The Gu red shirt XML tag t-shirt |Black| 4XL","443","6",96,"00:00.0","TRUE","13","00:00.0"
1398,353,193,517,"The Gu red shirt XML tag t-shirt |Black| 4XL","517","6",96,"00:00.0","TRUE","13","00:00.0"
1422,359,207,531,"The Gu red shirt XML tag t-shirt |Black| 4XL","531","6",96,"00:00.0","TRUE","13","00:00.0"
1521,387,91,574,"The Gu red shirt XML tag t-shirt |Black| 4XL","574","6",96,"00:00.0","TRUE","13","00:00.0"
1623,415,43,639,"The Gu red shirt XML tag t-shirt |Black| 4XL","639","6",96,"00:00.0","TRUE","13","00:00.0"
1887,484,160,804,"The Gu red shirt XML tag t-shirt |Black| 4XL","804","6",96,"00:00.0","TRUE","13","00:00.0"
2156,555,168,974,"The Gu red shirt XML tag t-shirt |Black| 4XL","974","6",96,"00:00.0","TRUE","13","00:00.0"
2312,597,196,1050,"The Gu red shirt XML tag t-shirt |Black| 4XL","1050","6",96,"00:00.0","TRUE","13","00:00.0"
3006,784,20,1351,"The Gu red shirt XML tag t-shirt |Black| 4XL","1351","6",96,"00:00.0","TRUE","13","00:00.0"
3009,786,88,3,"The Gu red shirt XML tag t-shirt |Black| 4XL","3","6",96,"00:00.0","TRUE","13","00:00.0"
3147,821,25,1389,"The Gu red shirt XML tag t-shirt |Black| 4XL","1389","6",96,"00:00.0","TRUE","13","00:00.0"
3621,934,51,1597,"The Gu red shirt XML tag t-shirt |Black| 4XL","1597","6",96,"00:00.0","TRUE","13","00:00.0"
3766,968,45,1659,"The Gu red shirt XML tag t-shirt |Black| 4XL","1659","6",96,"00:00.0","TRUE","13","00:00.0"
3832,984,94,1660,"The Gu red shirt XML tag t-shirt |Black| 4XL","1660","6",96,"00:00.0","TRUE","13","00:00.0"
3910,1003,110,1670,"The Gu red shirt XML tag t-shirt |Black| 4XL","1670","6",96,"00:00.0","TRUE","13","00:00.0"
4079,1043,77,1716,"The Gu red shirt XML tag t-shirt |Black| 4XL","1716","6",96,"00:00.0","TRUE","13","00:00.0"
4402,1121,222,1855,"The Gu red shirt XML tag t-shirt |Black| 4XL","1855","6",96,"00:00.0","TRUE","13","00:00.0"
5241,1321,200,2207,"The Gu red shirt XML tag t-shirt |Black| 4XL","2207","6",96,"00:00.0","TRUE","13","00:00.0"
5281,1331,86,2200,"The Gu red shirt XML tag t-shirt |Black| 4XL","2200","6",96,"00:00.0","TRUE","13","00:00.0"
5358,1349,1,2238,"The Gu red shirt XML tag t-shirt |Black| 4XL","2238","6",96,"00:00.0","TRUE","13","00:00.0"
5457,1373,138,2289,"The Gu red shirt XML tag t-shirt |Black| 4XL","2289","6",96,"00:00.0","TRUE","13","00:00.0"
5705,1432,71,2420,"The Gu red shirt XML tag t-shirt |Black| 4XL","2420","6",96,"00:00.0","TRUE","13","00:00.0"
5772,1448,76,2447,"The Gu red shirt XML tag t-shirt |Black| 4XL","2447","6",96,"00:00.0","TRUE","13","00:00.0"
6421,1604,125,2794,"The Gu red shirt XML tag t-shirt |Black| 4XL","2794","6",96,"00:00.0","TRUE","13","00:00.0"
6996,1744,118,3073,"The Gu red shirt XML tag t-shirt |Black| 4XL","3073","6",96,"00:00.0","TRUE","13","00:00.0"
7188,1790,213,3182,"The Gu red shirt XML tag t-shirt |Black| 4XL","3182","6",96,"00:00.0","TRUE","13","00:00.0"
7333,1826,47,3259,"The Gu red shirt XML tag t-shirt |Black| 4XL","3259","6",96,"00:00.0","TRUE","13","00:00.0"
